bbl,deed_a,deed_z,related_a,related_z,related_strict_a,related_strict_z,party_data_a,party_data_z
4093160044,2020063000364001,2024080500610001,0,0,0,0,1,1
4093160053,2018060400180001,2025081300208002,0,0,0,0,1,1
4093170043,2017011901474001,2021100700346001,0,0,0,0,1,1
4093200139,2017052600120001,2024042900395001,0,0,0,0,1,1
4093220028,2021102500733001,2024062600386001,1,0,0,0,1,1
4093240005,2019080900200001,2025100900716001,0,0,0,0,1,1
4093270014,2018051100284001,2021071900963001,0,0,0,0,1,1
4093270016,2018071300518001,2024080900345001,0,0,0,0,1,1
4093290051,2022041200508001,2025100300184001,0,0,0,0,1,1
4093320036,2019080600835001,2024090600427001,0,0,0,0,1,1
4093320052,2020011600073001,2025061200263001,0,0,0,0,1,1
4093370067,2016011401080001,2025061800805001,0,0,0,0,1,1
4093500001,2018120701038001,2025111000377001,0,0,0,0,1,1
4093500010,2019072200397001,2025120300462001,0,0,0,0,1,1
4093530004,2017021400785001,2025052000289001,0,0,0,0,1,1
4093550040,2018052901134001,2022033000492001,0,0,0,0,1,1
4093620050,2019020700639001,2025082200918001,0,0,0,0,1,1
4093750016,2016071901249001,2023022200007001,0,0,0,0,1,1
4093880026,2017060700201002,2022052000734001,0,0,0,0,1,1
4093910014,2017050200063001,2025100100411001,0,0,0,0,1,1
4093920015,2016012700383001,2019051700491001,0,0,0,0,1,1
4093960047,2018102201175001,2025020400853001,1,0,0,0,1,1
4093970037,2016022500427001,2022022400370001,0,0,0,0,1,1
4093980025,2017021000486001,2021081701085002,0,0,0,0,1,1
4094010060,2017011200628001,2021021801240002,0,0,0,0,1,1
4094050005,2021030501344001,2025081200537001,0,0,0,0,1,1
4094100029,2018091900161001,2023052501024001,0,0,0,0,1,1
4094130012,2017061600722001,2023071800781001,0,0,0,0,1,1
4094150179,,2022020101000001,0,1,0,0,0,1
4094160001,2016071101413001,2022022301445001,0,0,0,0,1,1
4094160062,2017082901248001,2024070200412001,0,0,0,0,1,1
4094170021,2019031200946001,2023102601082001,1,0,1,0,1,1
4094200020,2018050100675001,2022071100402001,0,0,0,0,1,1
4094200028,2018051100250001,2022040100375001,0,0,0,0,1,1
4094200037,2018021200797002,2021060200300001,0,0,0,0,1,1
4094210050,2018061101115001,2025072800975001,0,0,0,0,1,1
4094230016,2019092301073001,2025091100559001,0,0,0,0,1,1
4094250004,2016102800590003,2021011501160001,0,0,0,0,1,1
4094260041,2016061402608001,2025071600555001,0,0,0,0,1,1
4094280056,2020091000542001,2024010300637001,0,0,0,0,1,1
4094300056,2022062100364001,2025081800409001,0,0,0,0,1,1
4094310069,2017050400553002,2025051600110001,0,0,0,0,1,1
4094320048,2019111000002001,2025072100482002,0,0,0,0,1,1
4094330026,2017122201030001,2023010501032001,0,0,0,0,1,1
4094330058,2016101800941001,2023010601000001,0,0,0,0,1,1
4094340023,2017111601390001,2022062100441001,0,0,0,0,1,1
4094340053,2019041700474002,2025050900940001,0,0,0,0,1,1
4094370008,2017040501185001,2025071800543001,0,0,0,0,1,1
4094380032,2018052101176001,2022030200975001,0,0,0,0,1,1
4094380134,2018073000080001,2021110100591001,0,0,0,0,1,1
4094500049,2016122201380001,2020012401085001,0,0,0,0,1,1
4094540033,2017021701320001,2021090800705002,0,0,0,0,1,1
4094550037,2016101000820001,2022111900039001,0,0,0,0,1,1
4094580007,2016111200113001,2021022300276001,0,0,0,0,1,1
4094650017,2016102800055001,2023092000237002,0,0,0,0,1,1
4094700039,2016090900233001,2020121101423001,0,0,0,0,1,1
4094720002,2018052300967001,2022113000868001,0,0,0,0,1,1
4094720017,2017082501110001,2023122800932001,0,0,0,0,1,1
4094730038,2017101700854001,2022080400155001,0,0,0,0,1,1
4094860062,2016100400554001,2021112600595001,0,0,0,0,1,1
4094910059,2018041000311001,2022052700418001,0,0,0,0,1,1
4094920137,2016090601284001,2024090501070001,0,0,0,0,1,1
4094980022,2016020300895002,2019082900668001,0,0,0,0,1,1
4095000108,2019041000760001,2022050700054001,0,0,0,0,1,1
4095010025,2020041000241002,2023070800011001,0,0,0,0,1,1
4095080005,2018053100028001,2025033100691001,0,0,0,0,1,1
4095090018,2016071900271001,2025121000926001,0,0,0,0,1,1
4095160022,2018031901065002,2023102700586001,0,0,0,0,1,1
4095190019,2016071801488001,2025040100214001,0,0,0,0,1,1
4095290013,2016120801147002,2021022400796002,0,0,0,0,1,1
4095290020,2017081501187002,2024060600334001,0,1,0,1,1,1
4095290035,2016121301556001,2020020300362001,0,0,0,0,1,1
4095290061,2022040101080001,2025121901064001,0,0,0,0,1,1
4095310071,2016101300718001,2021011600056001,1,0,0,0,1,1
4095340079,2017080300638001,2025102001112001,0,1,0,1,1,1
4095360051,2020020500220001,2025032600728001,0,0,0,0,1,1
4095430075,2021082600238001,2024091100570001,0,0,0,0,1,1
4095440020,2019020700532001,2022052501130001,0,0,0,0,1,1
4095440025,2018052100524001,2023122100417001,0,0,0,0,1,1
4095440028,2016123000680001,2024121900926001,0,0,0,0,1,1
4095470024,2018081000482001,2021122000346001,0,0,0,0,1,1
4095480018,2017120600193002,2024121300629001,0,0,0,0,1,1
4095490062,2018051500034001,2024041200059001,0,0,0,0,1,1
4095490069,2016033101075001,2022020101375002,0,0,0,0,1,1
4095510036,2016072100967001,2019121000005001,0,0,0,0,1,1
4095520044,2016091900639001,2021042300527001,0,0,0,0,1,1
4095560044,2019092700408002,2023122100769001,0,0,0,0,1,1
4095560056,2018030600884001,2022010401279001,1,0,1,0,1,1
4095680053,2019012201124001,2025101700849001,0,0,0,0,1,1
4095700059,2016051201070001,2024081900659001,0,0,0,0,1,1
4095710012,2018081500152002,2022041300874001,0,0,0,0,1,1
4095710031,2019121901103001,2024061400263001,0,0,0,0,1,1
4095720046,,2022101700888001,0,0,0,0,0,1
4095720055,2016112300972002,2023081800656001,0,0,0,0,1,1
4095760014,2016020802197001,2025092200671001,0,0,0,0,1,1
4095760039,2018103100850001,2024010801189001,0,1,0,1,1,1
4095770029,2017102900054001,2021022200238001,0,0,0,0,1,1
4095780039,2016041301126001,2020112700318002,0,0,0,0,1,1
4095780079,2017122200206001,2023082200609001,0,0,0,0,1,1
4095790005,2019071001312001,2024031400301001,0,0,0,0,1,1
4095790031,2018032900355001,2022020200686001,0,0,0,0,1,1
4095790067,2019100200961001,2024012800014002,0,0,0,0,1,1
4095830007,2018011101038001,2022101300812001,0,0,0,0,1,1
4095910050,2017122600930001,2021062600118001,0,0,0,0,1,1
4095910061,2018040300455001,2021111600253001,0,0,0,0,1,1
4095920034,2018070901101001,2024112200363003,0,0,0,0,1,1
4095940010,2020030200413001,2024110100515001,0,0,0,0,1,1
4095950015,2020011401160001,2023032800229001,0,0,0,0,1,1
4095950061,2018120600717001,2025020400325001,0,0,0,0,1,1
4095990029,2016082400319001,2021022600200001,0,0,0,0,1,1
4096000023,2018020800393001,2022072801296001,0,0,0,0,1,1
4096030044,2017061901239001,2021062901678001,0,0,0,0,1,1
4096050001,2016030401271002,2021051200009001,0,0,0,0,1,1
4096070061,2017121201177001,2023062300658001,0,0,0,0,1,1
4096070077,2017110301148001,2022110700206001,0,0,0,0,1,1
4096140067,2017082201463001,2025010800547001,0,0,0,0,1,1
4096150031,2018091000327001,2025110400117001,0,0,0,0,1,1
4096300023,2016022301355001,2020111801278001,0,0,0,0,1,1
4096750003,2022031400752001,2025071400539001,0,0,0,0,1,1
4096810040,2018111300466001,2023112200824001,0,0,0,0,1,1
4096810041,2018111700007001,2023112200829001,0,0,0,0,1,1
4096830007,2016051000691003,2020101301226001,0,0,0,0,1,1
4097000020,2017061600655001,2021092800845001,0,0,0,0,1,1
4097010057,2017101700544001,2024070300343001,0,0,0,0,1,1
4097010062,2019030800943001,2022042601278001,0,0,0,0,1,1
4097080020,2017121300421001,2025022000139001,0,0,0,0,1,1
4097130130,2018100800128001,2024121101242001,0,0,0,0,1,1
4097130132,2021010800135001,2024121101116001,0,0,0,0,1,1
4097150212,2016062003861001,2021040100032001,0,0,0,0,1,1
4097160156,2020030400495001,2024111900614001,0,0,0,0,1,1
4097220005,2017042100156001,2024053100862001,0,0,0,0,1,1
4097220026,2021051001462001,2024080700100001,0,0,0,0,1,1
4097230212,2022022800827002,2025082700136001,0,0,0,0,1,1
4097240059,2018050300831002,2026022000076002,0,0,0,0,1,1
4097260029,2017111500465002,2025012700735001,0,0,0,0,1,1
4097310001,2018031300950001,2025013000191001,0,0,0,0,1,1
4097340016,2018032200274001,2024062800242001,0,0,0,0,1,1
4097340031,2017042001139001,2023061501113001,0,0,0,0,1,1
4097350011,2018042500886001,2021060200669001,0,0,0,0,1,1
4097360122,2016051800786001,2022092000944001,0,0,0,0,1,1
4097360134,2018102200130001,2022020100888001,0,0,0,0,1,1
4097390108,2021042201451002,2025043000714001,0,0,0,0,1,1
4097420134,2019122400692001,2023122600315001,0,0,0,0,1,1
4097420137,2019082500034001,2022091600280001,0,0,0,0,1,1
4097500013,2016102401346001,2025072200030001,0,0,0,0,1,1
4097760027,2016031701332001,2021011100566002,0,0,0,0,1,1
4097780017,2017072400732001,2025123000857001,0,0,0,0,1,1
4097870011,2016050500445001,2021020800577001,0,0,0,0,1,1
4097880033,2016080500637001,2021030400909002,0,0,0,0,1,1
4098070096,2017051900255001,2020060400536001,0,0,0,0,1,1
4098100054,2018051600035001,2023072800570001,0,0,0,0,1,1
4098220026,2017061300795001,2023061201086001,0,0,0,0,1,1
4098240065,,2023120500049001,0,0,0,0,0,1
4098280120,2019041200623001,2022051200268001,0,0,0,0,1,1
4098290014,2016091500388001,2020061000760001,0,0,0,0,1,1
4098410046,2017071100683001,2025102200321001,0,0,0,0,1,1
4098470012,2017081700933001,2022031401540001,0,0,0,0,1,1
4098520041,2017011001798001,2025041700946001,0,0,0,0,1,1
4098720036,2019013101184001,2026013100034002,0,0,0,0,1,1
4098790050,2019011601124003,2026010600151001,0,1,0,0,1,1
4098790058,2017032301174002,2022051100177001,0,0,0,0,1,1
4098790096,2018050900869001,2024082000097001,0,0,0,0,1,1
4098870010,2017103001240001,2024120300781001,0,0,0,0,1,1
4098900025,2019041100145001,2022050600688001,0,0,0,0,1,1
4098920054,2018012401273001,2021052701227001,0,0,0,0,1,1
4098960078,2019043000820001,2022120800605001,0,0,0,0,1,1
4099030074,2016042200921001,2023101300293001,0,0,0,0,1,1
4099060032,2019030701094001,2024110600619001,0,0,0,0,1,1
4099060066,2016012900306001,2019032600055001,0,1,0,1,1,1
4099230015,2016011100216001,2022122300455001,0,0,0,0,1,1
4099340034,2019071700483002,2023061100028001,0,0,0,0,1,1
4099350017,2016040100701001,2019071101173001,0,0,0,0,1,1
4099400086,2017040500334001,2025022700055001,0,0,0,0,1,1
4099520049,2017051000962001,2023110800199001,0,0,0,0,1,1
4099520053,2017041700908002,2020081300508001,0,0,0,0,1,1
4099580009,2016052701131001,2023112100614001,0,1,0,1,1,1
4099650001,2020042200634001,2024120600544001,0,0,0,0,1,1
4099660018,2017091901351001,2023052200322003,0,0,0,0,1,1
4099850032,2016081900294002,2022111700525001,0,0,0,0,1,1
4099920054,2021040700858001,2025051500936001,0,0,0,0,1,1
4100030091,2018040900366001,2024101000332001,0,0,0,0,1,1
4100180023,2016052001374001,2022070800958001,0,0,0,0,1,1
4100400026,2019051600934001,2023121900199001,0,0,0,0,1,1
4100510031,2017061700053001,2022062200774001,0,0,0,0,1,1
4100640067,2017080300451001,2022082500903001,0,0,0,0,1,1
4100670112,2020020500656001,2023061200282001,0,0,0,0,1,1
4100750110,2018071801291001,,0,0,0,0,1,0
4100760005,2016071200641001,2023111501088001,0,0,0,0,1,1
4100760022,2019031901248001,2023101200881001,0,0,0,0,1,1
4100770010,2018041901174001,2021121301382001,0,0,0,0,1,1
4100790032,2020032000679001,2023112900956001,0,0,0,0,1,1
4100800013,2018022201179001,2022051301011001,0,0,0,0,1,1
4100820026,2018010400115001,2024062500312001,0,0,0,0,1,1
4100840002,2018091200555001,2021090801259001,0,0,0,0,1,1
4100850006,2018071700584001,2022060201435001,0,0,0,0,1,1
4101210068,2017011101469001,2023122200425001,0,0,0,0,1,1
4101220018,2017121100395001,2021090301438001,0,0,0,0,1,1
4101300012,2018061401231001,2021071901458001,0,0,0,0,1,1
4101340058,2017030701001001,2021021601153001,0,0,0,0,1,1
4101410053,2017032900661001,2020041700716001,0,0,0,0,1,1
4101430011,2018042400562001,2022051701327001,0,1,0,0,1,1
4101670061,,2022030500075001,0,0,0,0,0,1
4101720016,2016052300921001,2019090400420001,0,0,0,0,1,1
4101730028,2016051000391001,2022061600405001,0,0,0,0,1,1
4101730050,2022062400369001,2025071100787001,0,0,0,0,1,1
4101780016,2017122800250001,2021020501037001,0,0,0,0,1,1
4101820049,2016122001236001,2024090301151001,0,0,0,0,1,1
4101900013,2016092400031001,2022012500989001,0,1,0,1,1,1
4101910030,2017082401137001,2025102500019001,0,0,0,0,1,1
4101940001,2016033000345001,2019070900021001,0,0,0,0,1,1
4101940002,2016091600862001,2022021000631001,1,0,1,0,1,1
4101940068,2017041400845001,2021072200772001,0,0,0,0,1,1
4101950166,2016050500127001,2021061800783001,0,0,0,0,1,1
4101980012,2016092600474001,2022060201439001,0,0,0,0,1,1
4101990122,2017070700903001,2021031001595001,0,0,0,0,1,1
4102010037,2018052201180001,2022040500773001,0,0,0,0,1,1
4102040020,2016070801215001,2021072901542001,0,0,0,0,1,1
4102040026,2020051800145002,2025101200022001,0,0,0,0,1,1
4102050001,2018030900277004,2023101800935001,0,0,0,0,1,1
4102070010,2019032200113001,2023050201115001,0,0,0,0,1,1
4102120038,2016040900018001,2025040400487001,0,0,0,0,1,1
4102210021,2019091601329001,2024100100565001,0,0,0,0,1,1
4102280014,2019122600257001,2025010900542001,0,0,0,0,1,1
4102290001,2018032700227001,2021102600673001,0,0,0,0,1,1
4102290004,2018121900025001,2024121700800001,0,0,0,0,1,1
4102290012,2019071100048001,2023081500999001,0,0,0,0,1,1
4102310113,2016041901353001,2020052800843001,0,0,0,0,1,1
4102320049,2016101000431001,2021100401268001,0,0,0,0,1,1
4102340246,2018011801092002,2022021900100001,0,0,0,0,1,1
4102340277,2022042500671001,2025090200847001,0,1,0,1,1,1
4102350319,2016032600054001,2025061700982001,0,0,0,0,1,1
4102430076,2016021700578001,2021032901287001,0,0,0,0,1,1
4102430078,2018072300417001,2021111500640002,0,1,0,1,1,1
4102510057,2020111200827001,2024122300447001,0,0,0,0,1,1
4102520003,2019100100701001,2025082100484001,0,0,0,0,1,1
4102520029,2016031100582001,2025012200082001,0,0,0,0,1,1
4102570049,2019032000655001,2022040300041001,0,0,0,0,1,1
4102570077,2016111001364002,2022072900695001,0,0,0,0,1,1
4102580105,2018122700893001,2025021900178001,0,0,0,0,1,1
4102650009,2020061700496001,2025060900669001,0,0,0,0,1,1
4102650141,2017072800517002,2021020900852001,0,0,0,0,1,1
4102680021,2016082300843001,2021030301540001,0,0,0,0,1,1
4102680054,2021081601286001,2026010700336001,0,0,0,0,1,1
4102700096,2017073100698001,2020111701390001,0,0,0,0,1,1
4102710137,2017052300234001,2022110600015001,0,0,0,0,1,1
4102720011,2019091701278001,2025122300293001,0,0,0,0,1,1
4102730121,2018050901055001,2024062700623001,0,0,0,0,1,1
4102740043,2018082200842001,2025122900341001,0,0,0,0,1,1
4102760046,2019101801212001,2024030700549001,0,0,0,0,1,1
4102840027,2019070500535002,2023050900246001,0,0,0,0,1,1
4102910023,2016121200889001,2020092900839001,0,0,0,0,1,1
4102920091,2021052000937001,2025112100858001,0,0,0,0,1,1
4102950048,2016042601002002,2019122600306001,0,0,0,0,1,1
4102970066,2018082300431001,2024100100043001,0,0,0,0,1,1
4103040061,2017122600438003,2024071000518002,0,0,0,0,1,1
4103060027,2017022200140001,2021071901158002,0,0,0,0,1,1
4103150018,2016033000604001,2023071800150001,0,0,0,0,1,1
4103450008,2018031400924001,2024102500648001,0,0,0,0,1,1
4103470092,2017020700886001,2025041400516001,0,0,0,0,1,1
4103480020,2020040800451001,2025102400445001,0,0,0,0,1,1
4103510010,2017070700646001,2025022700913001,0,0,0,0,1,1
4103510030,2016090601446001,2020110901194001,0,0,0,0,1,1
4103530185,2019011400649001,2023010501023001,0,0,0,0,1,1
4103620019,2018051200063001,2021120801436001,0,0,0,0,1,1
4103650020,2018010300963001,2021050501279001,0,0,0,0,1,1
4103660027,2016092900571001,2022030200775001,0,0,0,0,1,1
4103730032,2016040500595001,2021042901425001,0,0,0,0,1,1
4103740002,2018082100078002,2021090801054001,0,0,0,0,1,1
4103780042,2016040501159002,2020022400529001,0,0,0,0,1,1
4103870060,2022101800324001,2026011201297001,0,0,0,0,1,1
4103880032,2019111301259001,2023021500323001,0,0,0,0,1,1
4104010108,2016120101259001,2020103000723001,0,0,0,0,1,1
4104040016,2017052200911001,2021080500728001,0,0,0,0,1,1
4104150039,2017110300330001,2021090801011001,0,0,0,0,1,1
4104180045,2022022400824001,2025101700429001,0,0,0,0,1,1
4104240049,2017121400069001,2021092301540001,0,0,0,0,1,1
4104280050,2016080401164001,2025062300649001,0,0,0,0,1,1
4104290304,2018070500387001,2024111100449001,0,0,0,0,1,1
4104380026,2017100400774001,2021012900631001,0,0,0,0,1,1
4104380031,2018012401011001,2022060800401001,0,0,0,0,1,1
4104500021,2019090600788003,2025021201097001,0,0,0,0,1,1
4104560067,2018051101017001,2021062901199001,0,0,0,0,1,1
4104660053,2018071400016001,2023052201078001,0,0,0,0,1,1
4104710010,2016090101039002,2021051000255001,0,0,0,0,1,1
4104710040,2017110101323001,2023122700047001,0,0,0,0,1,1
4104720013,2016042101199001,2023112900217001,0,0,0,0,1,1
4104760002,2019070100064001,2025032700781001,0,0,0,0,1,1
4104970059,,2022081500677001,0,0,0,0,0,1
4105010015,2021110100744001,2025112100500002,0,0,0,0,1,1
4105010060,2016100501274001,2023060500594001,0,0,0,0,1,1
4105140027,2016113000700001,2022012800483001,0,0,0,0,1,1
4105140051,2016061402459001,2021080200262001,0,0,0,0,1,1
4105240252,2017121700030001,2022031000786001,0,0,0,0,1,1
4105260111,2016092300434001,2025090400774002,0,0,0,0,1,1
4105270010,2016071100649003,2025080401117001,0,0,0,0,1,1
4105320129,2016040700637001,2021060400003001,0,0,0,0,1,1
4105410083,2016122000584001,2021060300519001,0,0,0,0,1,1
4105500039,2017022701703001,2021022300994001,0,0,0,0,1,1
4105560029,2017071201152001,2023030200300001,0,0,0,0,1,1
4105590053,2017040200038001,2023020800680001,0,0,0,0,1,1
4105620038,2018071700485001,2023100400863001,0,0,0,0,1,1
4105680008,2017090101085001,2023012600493002,0,0,0,0,1,1
4105740011,2020081800861001,2025012200943001,0,0,0,0,1,1
4105750025,2016101701086001,2023070900054001,0,0,0,0,1,1
4105780011,2020032300922001,2024101600768002,0,0,0,0,1,1
4105910029,2018101000470002,2024091900094001,0,0,0,0,1,1
4106010029,2016100500727001,2021062301194001,0,0,0,0,1,1
4106020023,2017102501231001,2024072400326001,0,0,0,0,1,1
4106030044,2018083000263001,2022061800011001,0,0,0,0,1,1
4106060260,2018090400237001,2025082100041001,0,0,0,0,1,1
4106140012,2017051700366002,2022120200900001,0,0,0,0,1,1
4106140031,2016021701109001,2020070701074001,0,0,0,0,1,1
4106160018,2018062100697001,2023081400575001,0,0,0,0,1,1
4106190035,2016121901317001,2022021601324001,0,0,0,0,1,1
4106250003,2019080900315001,2024112500680001,0,0,0,0,1,1
4106320009,2019020701048001,2022060701328001,0,0,0,0,1,1
4106330014,2017092000178001,2025091100229001,0,0,0,0,1,1
4106400024,2019031201020001,2025100800450001,0,0,0,0,1,1
4106440031,2016092800913001,2022051000318001,0,0,0,0,1,1
4106460011,2017021601155001,2023082300820001,0,0,0,0,1,1
4106490019,2016081600978001,2020120600125001,0,0,0,0,1,1
4106540049,2018061301276001,2022070600016001,0,0,0,0,1,1
4106540075,2018092401135001,2023082800344001,0,0,0,0,1,1
4106550034,2017081400925001,2025032800749001,0,0,0,0,1,1
4106560101,2019081600954001,2022092200481001,0,0,0,0,1,1
4106570060,2017122000410001,2024091800366002,0,0,0,0,1,1
4106570075,2017082900941001,2024010801126001,0,0,0,0,1,1
4106580061,2019050100536001,2023050100440001,0,0,0,0,1,1
4106590043,2020020700640001,2024020100965001,0,0,0,0,1,1
4106590089,2019081401314001,2023081500929001,0,0,0,0,1,1
4106630041,,2023120800533001,0,0,0,0,0,1
4106630099,2016083100378001,2025022100215001,0,0,0,0,1,1
4106660014,2018050901297001,2021081500091001,0,0,0,0,1,1
4106660035,2016020900291001,2019123100530001,0,0,0,0,1,1
4106660115,2020070500055001,2025040400211001,0,0,0,0,1,1
4106670007,2019011701143001,2023081700387002,0,0,0,0,1,1
4106690109,2016120100836001,2024011000714001,0,0,0,0,1,1
4106920053,2017032200883001,2021061800554001,0,0,0,0,1,1
4106920053,2021061800554001,2025100700305001,0,1,0,0,1,1
4106970037,2018110700268001,2023031400072001,0,0,0,0,1,1
4107010069,2018020101794001,2021020401076001,0,0,0,0,1,1
4107070005,2016091401440001,2025011600395002,0,0,0,0,1,1
4107210015,2021060701075001,2025050100645003,0,0,0,0,1,1
4107270015,2016040400281002,2020021900644001,0,1,0,0,1,1
4107270023,2019031800400001,2025052200105001,1,0,1,0,1,1
4107380042,2019100700705001,2025050800939001,0,0,0,0,1,1
4107440024,2018041101189002,2023061800038001,0,0,0,0,1,1
4107450042,2020090400530001,2025040900382001,1,0,1,0,1,1
4107500004,2019122600200001,2023050400948001,0,0,0,0,1,1
4107500011,2016061302830002,2021071501026001,0,0,0,0,1,1
4107530015,2018022700247001,2023071700331003,0,0,0,0,1,1
4107570012,2016092801048001,2022050100042001,0,0,0,0,1,1
4107610001,2021110100897001,2025090900544001,0,0,0,0,1,1
4107610072,2018020900879001,2025123100614001,0,0,0,0,1,1
4107650001,2018080100488001,2023080300869001,0,0,0,0,1,1
4107650052,2019100201071001,2023011700675001,0,0,0,0,1,1
4107670050,2018091800888001,2021102500615001,0,0,0,0,1,1
4107680014,2018021300119001,2024013100872001,0,0,0,0,1,1
4107680015,2016090800317002,2020102200218001,0,0,0,0,1,1
4107680043,2017080801228001,2021112300174001,0,0,0,0,1,1
4107690001,2017092000802001,2020103001009001,0,0,0,0,1,1
4107730041,2016020801723001,2021060800149001,0,0,0,0,1,1
4107750134,2019060700054001,2025062800055001,0,0,0,0,1,1
4107900015,2018102200828001,2022060700102001,0,0,0,0,1,1
4108160012,2018010500832001,2025022100131001,0,0,0,0,1,1
4108160035,2019011401057001,2025092200932003,0,0,0,0,1,1
4108270001,2019061000025001,2023100200833001,0,0,0,0,1,1
4108270004,2018122600638001,2025070200783001,0,0,0,0,1,1
4108270007,2019080200970002,2025123100208001,0,0,0,0,1,1
4108290022,2018042100018002,2025050900719001,0,0,0,0,1,1
4108370039,2018121400683001,2025031400425001,0,0,0,0,1,1
4108550021,2016071800684001,2023071300089001,0,0,0,0,1,1
4108620022,2019070901004001,2023081700240001,0,0,0,0,1,1
4108630022,2017061900530001,2021102201334001,0,0,0,0,1,1
4108650006,2016030401305001,2021092000834001,0,0,0,0,1,1
4108670037,2018082000322001,2023012700635003,0,0,0,0,1,1
4108670043,2017032201233001,2022103100486001,0,0,0,0,1,1
4108700001,2021080201252001,2024081200205001,0,0,0,0,1,1
4108720004,2018062600469001,2023071400781001,0,0,0,0,1,1
4108730025,2018120600583001,2023100600020001,0,0,0,0,1,1
4108790004,2017102700544002,2025112600248001,0,0,0,0,1,1
4108860001,2016060700191001,2021072200405001,0,0,0,0,1,1
4108920026,2018011500426001,2025082700524001,0,0,0,0,1,1
4108930019,2019122300241001,2025031100290001,0,0,0,0,1,1
4108940033,2019041900131001,2022051000698001,0,0,0,0,1,1
4108990019,2021051101523001,2025061700684001,0,0,0,0,1,1
4109080039,2019112600099001,2023040500969001,0,0,0,0,1,1
4109090041,2018032700804001,2021052500945001,1,0,1,0,1,1
4109120020,2019081500790001,2022092001238001,0,0,0,0,1,1
4109140029,2019060501196002,2023050800768001,0,0,0,0,1,1
4109170025,2016051101200002,2023120800675001,0,0,0,0,1,1
4109280056,2020083000087001,2025052900834001,0,0,0,0,1,1
4109310012,2017091100229001,2024091900613001,0,0,0,0,1,1
4109330027,2017032700647001,2022042600514002,0,0,0,0,1,1
4109360245,2017053000585001,2025092300693001,0,0,0,0,1,1
4109420160,2017030901261001,,0,0,0,0,1,0
4109430234,2017020601646001,2025090300311001,0,0,0,0,1,1
4109480089,2020061200024001,2024123100339001,0,0,0,0,1,1
4109500092,2017051800451001,2023092600095001,0,0,0,0,1,1
4109530024,2019011800223001,2022061000718001,0,0,0,0,1,1
4109540009,2021012101179001,2024041000431001,0,0,0,0,1,1
4109630199,2019061700406001,2024121900868001,0,0,0,0,1,1
4109630223,2019091200656001,2025121201108001,0,0,0,0,1,1
4109640112,2016040100524001,2023081700613001,0,0,0,0,1,1
4109670171,2018122100133001,2022080900804001,0,0,0,0,1,1
4109680086,2016110201200001,2021050601142001,0,0,0,0,1,1
4109710010,2019070201428001,2023033100042001,0,0,0,0,1,1
4109720002,2018062500680001,2021081701698001,0,0,0,0,1,1
4109720012,2018092100055001,2022071200485001,0,0,0,0,1,1
4109760041,2018071601435001,2022092800559001,0,0,0,0,1,1
4109770026,2016050900072001,2023031600476001,0,0,0,0,1,1
4109800053,2020063000042002,2025071600623001,0,0,0,0,1,1
4109820204,2020010200424001,2024082101087001,0,0,0,0,1,1
4109820206,2020020100051001,2024060600873001,0,0,0,0,1,1
4109860028,2016070400093001,2020120100769001,0,0,0,0,1,1
4109920031,2020012700719001,2025030300331001,0,0,0,0,1,1
4109990089,2018062001067001,2024042000047002,0,0,0,0,1,1
4110020080,2016061001527001,2020120100573001,0,0,0,0,1,1
4110020080,2020120100573001,2024042300102001,0,0,0,0,1,1
4110120038,2018021301020001,2021042701220001,0,0,0,0,1,1
4110120040,2017061601054002,2020102600853001,0,0,0,0,1,1
4110130036,2016031100570001,2025042101006001,0,0,0,0,1,1
4110170026,2019041601028001,2024060600708001,0,0,0,0,1,1
4110180014,2019062000633001,2023011100525002,0,0,0,0,1,1
4110180061,2018040900549001,2022050900843001,0,0,0,0,1,1
4110230031,2018072300099001,2024110500727001,0,0,0,0,1,1
4110270317,2019080200485001,2024090300813001,0,0,0,0,1,1
4110270321,2019012200879001,2025092900881001,0,0,0,0,1,1
4110310013,2018011101659001,2024111200825001,0,0,0,0,1,1
4110330052,2017110600221001,2023080200463002,0,0,0,0,1,1
4110390068,2019010200990001,2022102500249001,0,0,0,0,1,1
4110400043,2018042000783001,2024112500252001,0,0,0,0,1,1
4110410027,2018121101173001,2022110300798001,0,0,0,0,1,1
4110440085,2019091800789001,2022110400223001,0,0,0,0,1,1
4110630032,2016051800305001,2022022401119001,0,0,0,0,1,1
4110630045,2018070900721002,2024022800267001,0,0,0,0,1,1
4110650009,2020013001354001,2024032200573001,0,0,0,0,1,1
4110650058,2019112601251001,2023061900296001,0,0,0,0,1,1
4110670045,2017042100080001,2025092400798001,0,0,0,0,1,1
4110730003,2017033000454001,2024042100012001,0,0,0,0,1,1
4110730117,2017011001142001,2020062500957001,0,0,0,0,1,1
4110820055,2019032900090001,2023112800991001,0,0,0,0,1,1
4110880008,2016062701315001,2025121801245001,0,0,0,0,1,1
4110920026,2019042900173001,2024060600273001,0,0,0,0,1,1
4110930007,2018030100903001,2023050300453001,0,0,0,0,1,1
4110930022,2017042000328001,2022021000382001,0,0,0,0,1,1
4110990019,2021040601289001,2026011100022001,0,0,0,0,1,1
4111000018,2021043000264001,2024112500868001,0,0,0,0,1,1
4111010087,2017101200858001,2023021000388001,0,0,0,0,1,1
4111020012,2017032000806001,2022082100041001,0,0,0,0,1,1
4111040063,,2023020200552001,0,0,0,0,0,1
