ols,huber,trim_1_99,trim_2.5_97.5
0.1322113898870857,0.09961087605107577,0.10171983794625625,0.0709364232378603
0.09357489686679817,0.07645601438565591,0.07326692669129281,0.055249805857450554
0.11449474703566029,0.09016258699180062,0.09201532909438613,0.07605626785154916
0.10545675320874556,0.07776825625498543,0.0824485600137268,0.06220521424683813
0.11360032045050245,0.0905026681327353,0.0937065169210676,0.07086237232382636
0.12469520532204001,0.09590188280320577,0.10136282885840991,0.07579073978593118
0.10819580325956259,0.08057274924820072,0.08613285773255952,0.06578829354085314
0.12157577660045712,0.09525264535004085,0.09674124210078497,0.06927588772014495
0.1168683637404174,0.08909772257267783,0.09540194717979203,0.07081939007492916
0.10123466329209121,0.07132327199003742,0.07984753792588348,0.055304518455311404
0.12108549577309777,0.09284638820755814,0.09570950138422822,0.0722950679975938
0.10903865388462078,0.08130081378905687,0.08454078491561429,0.06419087904902539
0.11853977074851167,0.09504439989492658,0.09346520210424575,0.07482883950618241
0.11826755508342546,0.08543197444165376,0.08955866017091324,0.06605798092598505
0.10904639615522713,0.08564106842983712,0.0890771676566057,0.06583555273045198
0.10636284802350685,0.08898977215062276,0.08229615444007818,0.07189528556321115
0.10072240297865877,0.08102661334017765,0.08407054851258139,0.06248091964120129
0.11598465995483988,0.08611297323572989,0.09980723873753877,0.07324763627485496
0.11980876942538082,0.08948198133194989,0.10430723859490754,0.07448913546625296
0.12711515915298466,0.09526079141556372,0.10755456841731947,0.07580994646649052
0.12770994131881105,0.09332498434633502,0.10269845776645471,0.07445379479823612
0.11588217596516329,0.08719845267057269,0.08607150898383457,0.06248354045369649
0.14182484966288939,0.10634236719856263,0.1151856728127767,0.08262774393175022
0.1231596905414963,0.09444683773735622,0.0979373980629618,0.07707304826568585
0.10497036320023952,0.08025742795823554,0.08796238999416808,0.06613086369578802
0.10656577091533595,0.08373654121704938,0.08983519518449475,0.06536975899752423
0.11634946448765279,0.09204106149543398,0.09660416182356477,0.06869563816474913
0.12537229126427596,0.0940422170294477,0.10606131053486471,0.07679445160391349
0.11274934563601038,0.08402774291718906,0.09242899515203482,0.06337505924574108
0.12145140312365665,0.09016697563685527,0.09136330777599971,0.06752918284622579
0.1098887920094756,0.08914778089890085,0.08820337137612004,0.06878808375564216
0.11581680129426322,0.09732135294525604,0.10013034672516281,0.07558982516421796
